Rank,Folder,"Max Clients","Unique Clients","Total Data","Avg Usage"
1,"Top > Firestone Library",338,435,"39.91 GB","216.08 Kbps"
2,"Top > Dillon Gym",154,584,"28.78 GB","487.25 Kbps"
3,"Top > Frist Campus Center",238,722,"26.16 GB","248.38 Kbps"
4,"Top > Thomas Laboratory",57,179,"21.15 GB","223.41 Kbps"
5,"Top > Lewis Science Library",124,159,"13.16 GB","292.36 Kbps"
6,"Top > 20 Washington Road (Old Frick)",147,346,"12.39 GB","77.71 Kbps"
7,"Top > Frick Chemistry Laboratory",192,270,"12.31 GB","124.27 Kbps"
8,"Top > Shea Rowing Center",90,152,"10.42 GB","411.77 Kbps"
9,"Top > Fisher-Bendheim-Corwin",93,247,"9.31 GB","188.08 Kbps"
10,"Top > East Pyne Building",100,708,"9.16 GB","152.67 Kbps"
11,"Top > Architecture Building",61,219,"8.10 GB","205.73 Kbps"
12,"Top > DeNunzio Pool",77,149,"7.78 GB","436.58 Kbps"
13,"Top > Wallace Hall",81,113,"7.76 GB","223.83 Kbps"
14,"Top > Neuro-Institute-Psych",133,161,"5.89 GB","43.06 Kbps"
15,"Top > Fine Hall",59,347,"5.73 GB","57.90 Kbps"
16,"Top > Jadwin Gym",94,179,"5.39 GB","74.66 Kbps"
17,"Top > Andlinger",83,119,"5.30 GB","78.58 Kbps"
18,"Top > McCarter Theater",80,411,"4.78 GB","67.11 Kbps"
19,"Top > Engineering Quad > E Wing",31,86,"4.74 GB","129.53 Kbps"
20,"Top > McCosh Infirmary",68,293,"4.32 GB","64.97 Kbps"
21,"Top > Carl Icahn",69,144,"4.11 GB","49.26 Kbps"
22,"Top > 693 Alexander Rd.",26,27,"3.88 GB","100.92 Kbps"
23,"Top > Computer Science",49,135,"3.50 GB","76.29 Kbps"
24,"Top > Jadwin Hall",68,200,"3.44 GB","27.08 Kbps"
25,"Top > Friend Center",23,51,"3.19 GB","69.54 Kbps"
26,"Top > Guyot Hall",78,364,"3.19 GB","24.30 Kbps"
27,"Top > Engineering Quad > J Wing",26,38,"2.72 GB","76.22 Kbps"
28,"Top > Woolworth Music Center",60,402,"2.53 GB","45.70 Kbps"
29,"Top > Engineering Quad > C Wing",49,122,"2.51 GB","83.53 Kbps"
30,"Top > Engineering Quad > F Wing",34,86,"2.47 GB","219.80 Kbps"
31,"Top > 1879 Hall",83,728,"2.40 GB","58.23 Kbps"
32,"Top > Robertson Hall",67,306,"2.27 GB","35 Kbps"
33,"Top > Peyton Hall",32,148,"2.19 GB","34.42 Kbps"
34,"Top > Friend Center > Friend Center Event APs",17,36,"2.12 GB","251.01 Kbps"
35,"Top > New South Building",54,163,"1.93 GB","52.85 Kbps"
36,"Top > Moffett-Schultz Laboratory",50,147,"1.81 GB","25.02 Kbps"
37,"Top > Bowen Hall",14,24,"1.58 GB","29.01 Kbps"
38,"Top > West Windsor Maintenance Yard",5,13,"1.48 GB","526.51 Kbps"
39,"Top > Caldwell Field House",44,133,"1.43 GB","24.22 Kbps"
40,"Top > Alexander Hall",58,157,"1.38 GB","98.12 Kbps"
41,"Top > Hoyt Lab",13,81,"1.37 GB","40.46 Kbps"
42,"Top > Princeton Stadium",19,91,"1.24 GB","14.70 Kbps"
43,"Top > Prospect House",35,434,"1.22 GB","40.65 Kbps"
44,"Top > Sherrerd Hall",63,75,"1.19 GB","22.36 Kbps"
45,"Top > 221 Nassau St.",29,157,"1.05 GB","75 Kbps"
46,"Top > 58 Prospect",30,90,"1.05 GB","40.11 Kbps"
47,"Top > Chapel",25,301,"1.04 GB","85.33 Kbps"
48,"Top > Engineering Quad > B Wing",21,44,"967.60 MB","21.50 Kbps"
49,"Top > 185 Nassau St.",50,297,"963.10 MB","10.38 Kbps"
50,"Top > Engineering Quad > A Wing",25,34,"947.85 MB","40.44 Kbps"
51,"Top > 294 Alexander Street",9,51,"860.13 MB","61.16 Kbps"
52,"Top > Nassau Hall",48,513,"792.11 MB","12.43 Kbps"
53,"Top > Roberts Stadium",46,209,"782.42 MB","55.64 Kbps"
54,"Top > McCosh Hall",50,350,"768.97 MB","20.80 Kbps"
55,"Top > 36 University Place",60,459,"749.48 MB","15.68 Kbps"
56,"Top > Jones Hall",31,347,"746.78 MB","25.14 Kbps"
57,"Top > 200 Elm Dr.",29,78,"707.75 MB","44.41 Kbps"
58,"Top > MacMillan Building",70,122,"616.41 MB","13.99 Kbps"
59,"Top > 179-183 Nassau St.",19,129,"589.94 MB","209.75 Kbps"
60,"Top > Architecture Lab",30,197,"574.93 MB","153.32 Kbps"
61,"Top > 22 Chambers St.",24,95,"510.43 MB","32.03 Kbps"
62,"Top > Princeton Station",23,167,"492.97 MB","75.12 Kbps"
63,"Top > Palmer House",12,54,"482.92 MB","28.62 Kbps"
64,"Top > Engineering Quad > D Wing",29,47,"469.08 MB","11.64 Kbps"
65,"Top > 201 Nassau St.",31,225,"465.28 MB","33.09 Kbps"
66,"Top > Maclean House",35,368,"420.96 MB","64.15 Kbps"
67,"Top > 701 Carnegie",59,60,"403.21 MB","12.80 Kbps"
68,"Top > 194 Nassau St.",27,191,"343.54 MB","15.27 Kbps"
69,"Top > Baker Rink",28,208,"326.98 MB","10.26 Kbps"
70,"Top > Engineering Quad > G Wing",9,17,"326.56 MB","21.77 Kbps"
71,"Top > LCA",5,7,"303.89 MB","81.04 Kbps"
72,"Top > Elementary Particles Lab",21,115,"289.07 MB","13.41 Kbps"
73,"Top > Campus Club",31,368,"284.61 MB","15.98 Kbps"
74,"Top > 5 Ivy Lane",6,19,"283.45 MB","18.90 Kbps"
75,"Top > Cordish Family Pavilion",4,12,"279.21 MB","77.56 Kbps"
76,"Top > 48 Unversity Place",28,243,"265.36 MB","12.31 Kbps"
77,"Top > Lowrie House",13,13,"195.88 MB","13.93 Kbps"
78,"Top > McDonnell Hall",11,18,"179.77 MB","5.87 Kbps"
79,"Top > Dillon Court East/West",30,243,"171.60 MB","7.32 Kbps"
80,"Top > 169 Nassau St.",23,209,"163.95 MB","58.29 Kbps"
81,"Top > West College",27,196,"160.12 MB","4.74 Kbps"
82,"Top > 71 University Place",12,141,"151.81 MB","40.48 Kbps"
83,"Top > 282 Alexander",22,240,"142.61 MB","21.73 Kbps"
84,"Top > Clio Hall",19,223,"141.89 MB","6.31 Kbps"
85,"Top > Dickinson Hall",27,257,"137.52 MB","3.86 Kbps"
86,"Top > 199 Nassau St.",15,117,"122.67 MB","18.69 Kbps"
87,"Top > Stanhope Hall",15,265,"114.79 MB","6.80 Kbps"
88,"Top > Chilled Water-CoGen-ElmSubStation > Co-Gen Plant",9,18,"114.30 MB","7.17 Kbps"
89,"Top > 330 Alexander St.",18,65,"101.76 MB","4.34 Kbps"
90,"Top > 306 Alexander",21,100,"98.17 MB","10.47 Kbps"
91,"Top > 4 Mercer",8,44,"96.33 MB","25.69 Kbps"
92,"Top > 350 Alexander",17,151,"95.56 MB","25.48 Kbps"
93,"Top > GBM-Trailer",18,133,"90.65 MB","13.81 Kbps"
94,"Top > Chilled Water-CoGen-ElmSubStation > Chilled Water Plant",10,54,"81.37 MB","4.82 Kbps"
95,"Top > Mudd Library",10,44,"54.85 MB","1.22 Kbps"
96,"Top > Henry House",17,203,"54.62 MB","10.11 Kbps"
97,"Top > PU Press",12,87,"48.66 MB","1.10 Kbps"
98,"Top > 228 Alexander St.",12,44,"46.68 MB","2.26 Kbps"
99,"Top > Bobst Hall",9,30,"41.40 MB","1.92 Kbps"
100,"Top > Whig Hall",11,170,"37.13 MB","2.08 Kbps"
101,"Top > Fitzrandolph Observatory",4,12,"35.24 MB","37.59 Kbps"
102,"Top > Eno Hall",11,69,"33.19 MB","3.54 Kbps"
103,"Top > 1952 Field House",5,32,"27.10 MB","4.13 Kbps"
104,"Top > 87 Prospect",26,28,"23.56 MB","1.09 Kbps"
105,"Top > Sayre Hall",4,5,"15.72 MB","1.75 Kbps"
106,"Top > Haaga House",10,95,"15.46 MB","2.36 Kbps"
107,"Top > Forrestal Campus > Gas Dynamics",6,6,"13.82 MB","0.53 Kbps"
108,"Top > Von Neumann Hall",11,28,"11.95 MB","1.06 Kbps"
109,"Top > 16 Stockton St.",6,45,"11.89 MB","12.69 Kbps"
110,"Top > 755 Alexander Rd.",15,18,"11.20 MB","0.26 Kbps"
111,"Top > 91 Prospect Ave.",9,27,"10.56 MB","0.63 Kbps"
112,"Top > Bendheim Center for Finance",8,64,"9.20 MB","0.58 Kbps"
113,"Top > Chilled Water-CoGen-ElmSubStation > Elm Drive Sub Station",1,3,"8.25 MB","8.80 Kbps"
114,"Top > Charlton St Substation",1,1,"2.36 MB","2.52 Kbps"
115,"Top > Clark Field",1,2,"0.15 MB","0.16 Kbps"
116,"Top > Forrestal Campus > Recap",1,1,"0.09 MB","0.02 Kbps"
117,"Top > Dodge Hall",4,4,"0 MB","0 Kbps"
118,"Top > HPCRC - 151 Forrestal Rd.",0,0,"0 MB","0 Kbps"
119,"Top > Aaron Burr",4,4,"0 MB","0 Kbps"
120,"Top > 171 Broadmead St.",0,0,"0 MB","0 Kbps"
121,"Top > 262 Alexander St.",2,2,"0 MB","0 Kbps"
122,"Top > Forrestal Campus > PUAM-SF",0,0,"0 MB","0 Kbps"
123,Top,0,0,"0 MB","0 Kbps"
124,"Top > Scheide Caldwell House",2,2,"0 MB","0 Kbps"
125,"Top > Center for Jewish Life",1,1,"0 MB","0 Kbps"
126,"Top > Forrestal Campus > Printing Services",0,0,"0 MB","0 Kbps"
127,"Top > Murray-Dodge",2,2,"0 MB","0 Kbps"
128,"Top > 26 College Road West",0,0,"0 MB","0 Kbps"
129,"Top > Green Hall",0,0,"0 MB","0 Kbps"
130,"Top > 34-Chambers",5,5,"0 MB","0 Kbps"
131,"Top > McCormick Hall",2,2,"0 MB","0 Kbps"
