Rank,Folder,"Max Clients","Unique Clients","Total Data","Avg Usage"
1,"Top > Engineering Quad > C Wing",24,31,"7.16 GB","248.62 Kbps"
2,"Top > 693 Alexander Rd.",26,26,"6.29 GB","170.37 Kbps"
3,"Top > Shea Rowing Center",134,167,"4.96 GB","204.17 Kbps"
4,"Top > Firestone Library",92,95,"3.74 GB","21.11 Kbps"
5,"Top > Carl Icahn",48,61,"2.45 GB","30.55 Kbps"
6,"Top > Engineering Quad > J Wing",21,21,"2.16 GB","63.10 Kbps"
7,"Top > Engineering Quad > E Wing",17,22,"2.13 GB","60.67 Kbps"
8,"Top > Palmer House",14,19,"1.75 GB","108.14 Kbps"
9,"Top > MacMillan Building",79,130,"1.72 GB","40.67 Kbps"
10,"Top > 185 Nassau St.",20,43,"1.58 GB","17.71 Kbps"
11,"Top > 20 Washington Road (Old Frick)",39,50,"1.22 GB","7.97 Kbps"
12,"Top > Jadwin Hall",50,78,"1.21 GB","9.61 Kbps"
13,"Top > Architecture Building",29,39,"1.18 GB","31.33 Kbps"
14,"Top > West Windsor Maintenance Yard",12,22,"1.12 GB","415.65 Kbps"
15,"Top > DeNunzio Pool",35,52,"1.01 GB","59.33 Kbps"
16,"Top > Wallace Hall",29,33,"990.16 MB","29.73 Kbps"
17,"Top > 200 Elm Dr.",30,49,"932.44 MB","60.94 Kbps"
18,"Top > McCosh Infirmary",48,63,"802.41 MB","12.56 Kbps"
19,"Top > Robertson Hall",29,37,"732.54 MB","11.30 Kbps"
20,"Top > Andlinger",41,44,"611.40 MB","9.44 Kbps"
21,"Top > Neuro-Institute-Psych",114,122,"608.67 MB","4.63 Kbps"
22,"Top > Jadwin Gym",24,42,"550.95 MB","7.95 Kbps"
23,"Top > Fine Hall",28,64,"506.88 MB","5.12 Kbps"
24,"Top > Elementary Particles Lab",8,29,"475.77 MB","22.98 Kbps"
25,"Top > Frist Campus Center",73,103,"428.25 MB","4.07 Kbps"
26,"Top > 306 Alexander",17,34,"422.01 MB","46.89 Kbps"
27,"Top > 22 Chambers St.",13,23,"411.15 MB","26.87 Kbps"
28,"Top > Chilled Water-CoGen-ElmSubStation > Co-Gen Plant",8,19,"399.86 MB","26.13 Kbps"
29,"Top > Maclean House",4,23,"387.03 MB","61.43 Kbps"
30,"Top > Sherrerd Hall",50,50,"343.04 MB","6.69 Kbps"
31,"Top > Frick Chemistry Laboratory",85,98,"336.63 MB","3.40 Kbps"
32,"Top > East Pyne Building",33,83,"332.74 MB","5.78 Kbps"
33,"Top > Thomas Laboratory",33,48,"332.70 MB","3.66 Kbps"
34,"Top > Engineering Quad > B Wing",15,15,"308.12 MB","7.13 Kbps"
35,"Top > LCA",5,5,"227.48 MB","63.19 Kbps"
36,"Top > 701 Carnegie",59,59,"220.20 MB","6.99 Kbps"
37,"Top > Guyot Hall",51,83,"212.04 MB","1.68 Kbps"
38,"Top > New South Building",41,90,"179.75 MB","5.12 Kbps"
39,"Top > Hoyt Lab",6,14,"150.68 MB","4.65 Kbps"
40,"Top > Woolworth Music Center",20,36,"149.54 MB","2.82 Kbps"
41,"Top > Caldwell Field House",15,33,"137.24 MB","2.42 Kbps"
42,"Top > Princeton Stadium",13,22,"129.78 MB","1.60 Kbps"
43,"Top > GBM-Trailer",12,85,"121.55 MB","19.29 Kbps"
44,"Top > Roberts Stadium",8,77,"100.21 MB","7.42 Kbps"
45,"Top > Computer Science",37,43,"95.25 MB","2.16 Kbps"
46,"Top > Engineering Quad > D Wing",21,22,"91.59 MB","2.37 Kbps"
47,"Top > Baker Rink",19,113,"78.18 MB","2.55 Kbps"
48,"Top > Architecture Lab",26,56,"76.35 MB","21.21 Kbps"
49,"Top > Campus Club",6,26,"67.17 MB","3.93 Kbps"
50,"Top > McCarter Theater",25,63,"65.78 MB","0.96 Kbps"
51,"Top > Dillon Gym",48,100,"59.40 MB","1.05 Kbps"
52,"Top > Moffett-Schultz Laboratory",34,48,"57.53 MB","0.83 Kbps"
53,"Top > 58 Prospect",5,10,"49.93 MB","1.98 Kbps"
54,"Top > Dillon Court East/West",8,28,"49.46 MB","2.20 Kbps"
55,"Top > Von Neumann Hall",9,10,"41.78 MB","3.87 Kbps"
56,"Top > 48 Unversity Place",14,46,"41.66 MB","2.01 Kbps"
57,"Top > Peyton Hall",16,33,"40.13 MB","0.66 Kbps"
58,"Top > Engineering Quad > F Wing",9,12,"39.82 MB","3.69 Kbps"
59,"Top > Lowrie House",13,13,"39.50 MB","2.93 Kbps"
60,"Top > Princeton Station",13,65,"37.47 MB","5.95 Kbps"
61,"Top > Henry House",6,38,"37.45 MB","6.94 Kbps"
62,"Top > Nassau Hall",23,69,"33.23 MB","0.54 Kbps"
63,"Top > 36 University Place",20,50,"30.88 MB","0.67 Kbps"
64,"Top > Fisher-Bendheim-Corwin",11,17,"28.19 MB","0.57 Kbps"
65,"Top > 87 Prospect",25,25,"25.19 MB","1.22 Kbps"
66,"Top > 330 Alexander St.",17,24,"24.96 MB","1.11 Kbps"
67,"Top > 1879 Hall",28,62,"24.74 MB","0.62 Kbps"
68,"Top > Bowen Hall",7,8,"24.11 MB","0.46 Kbps"
69,"Top > Engineering Quad > A Wing",13,15,"19.69 MB","0.88 Kbps"
70,"Top > Jones Hall",12,29,"19.25 MB","0.65 Kbps"
71,"Top > 755 Alexander Rd.",15,16,"18.89 MB","0.46 Kbps"
72,"Top > Dickinson Hall",14,33,"18.78 MB","0.55 Kbps"
73,"Top > Alexander Hall",10,22,"17.45 MB","1.29 Kbps"
74,"Top > Forrestal Campus > Gas Dynamics",6,6,"16.63 MB","0.66 Kbps"
75,"Top > 221 Nassau St.",18,33,"15.91 MB","1.18 Kbps"
76,"Top > Haaga House",4,32,"13.72 MB","2.18 Kbps"
77,"Top > Lewis Science Library",22,22,"12.24 MB","0.28 Kbps"
78,"Top > Eno Hall",9,18,"11.98 MB","1.33 Kbps"
79,"Top > Prospect House",5,22,"11.40 MB","0.40 Kbps"
80,"Top > Chilled Water-CoGen-ElmSubStation > Chilled Water Plant",12,33,"10.61 MB","0.66 Kbps"
81,"Top > 282 Alexander",6,28,"10.13 MB","1.61 Kbps"
82,"Top > 194 Nassau St.",11,36,"9.55 MB","0.44 Kbps"
83,"Top > Sayre Hall",3,3,"9.24 MB","1.03 Kbps"
84,"Top > Engineering Quad > G Wing",5,7,"8.96 MB","0.62 Kbps"
85,"Top > Stanhope Hall",6,20,"8.10 MB","0.50 Kbps"
86,"Top > 4 Mercer",1,4,"7.98 MB","2.22 Kbps"
87,"Top > West College",16,28,"7.75 MB","0.24 Kbps"
88,"Top > McCosh Hall",17,30,"7.16 MB","0.20 Kbps"
89,"Top > Chilled Water-CoGen-ElmSubStation > Elm Drive Sub Station",2,3,"6.36 MB","7.07 Kbps"
90,"Top > Cordish Family Pavilion",1,13,"6.16 MB","1.71 Kbps"
91,"Top > Chapel",2,12,"5.54 MB","0.47 Kbps"
92,"Top > 228 Alexander St.",9,16,"5.40 MB","0.27 Kbps"
93,"Top > 5 Ivy Lane",5,8,"5.05 MB","0.35 Kbps"
94,"Top > Bobst Hall",6,8,"4.67 MB","0.23 Kbps"
95,"Top > Friend Center",5,6,"4.31 MB","0.09 Kbps"
96,"Top > Clio Hall",9,24,"4.25 MB","0.20 Kbps"
97,"Top > 294 Alexander Street",4,17,"2.66 MB","0.20 Kbps"
98,"Top > 91 Prospect Ave.",7,9,"2.64 MB","0.16 Kbps"
99,"Top > Bendheim Center for Finance",4,9,"2.51 MB","0.16 Kbps"
100,"Top > 199 Nassau St.",7,19,"2.48 MB","0.39 Kbps"
101,"Top > PU Press",7,8,"1.99 MB","0.05 Kbps"
102,"Top > 169 Nassau St.",6,23,"1.63 MB","0.60 Kbps"
103,"Top > 201 Nassau St.",7,25,"1.58 MB","0.12 Kbps"
104,"Top > Mudd Library",4,9,"1.02 MB","0.02 Kbps"
105,"Top > McDonnell Hall",9,11,"1.02 MB","0.03 Kbps"
106,"Top > 179-183 Nassau St.",3,10,"0.86 MB","0.32 Kbps"
107,"Top > Fitzrandolph Observatory",2,4,"0.69 MB","0.77 Kbps"
108,"Top > 71 University Place",6,22,"0.68 MB","0.19 Kbps"
109,"Top > 350 Alexander",4,21,"0.55 MB","0.15 Kbps"
110,"Top > Whig Hall",1,12,"0.29 MB","0.02 Kbps"
111,"Top > 1952 Field House",2,12,"0.11 MB","0.02 Kbps"
112,"Top > Forrestal Campus > Recap",1,1,"0.09 MB","0.02 Kbps"
113,"Top > 16 Stockton St.",0,2,"0.01 MB","0.01 Kbps"
114,"Top > Dodge Hall",4,4,"0 MB","0 Kbps"
115,"Top > HPCRC - 151 Forrestal Rd.",0,0,"0 MB","0 Kbps"
116,"Top > Aaron Burr",4,4,"0 MB","0 Kbps"
117,"Top > Charlton St Substation",0,0,"0 MB","0 Kbps"
118,"Top > 171 Broadmead St.",0,0,"0 MB","0 Kbps"
119,"Top > 262 Alexander St.",2,2,"0 MB","0 Kbps"
120,"Top > Forrestal Campus > PUAM-SF",0,0,"0 MB","0 Kbps"
121,Top,0,0,"0 MB","0 Kbps"
122,"Top > Clark Field",0,0,"0 MB","0 Kbps"
123,"Top > Scheide Caldwell House",2,2,"0 MB","0 Kbps"
124,"Top > Center for Jewish Life",1,1,"0 MB","0 Kbps"
