Rank,Folder,"Max Clients","Unique Clients","Total Data","Avg Usage"
81,"Top > 199 Nassau St.",12,114,"21.90 MB","3.34 Kbps"
82,"Top > Bowen Hall",12,15,"236.04 MB","4.34 Kbps"
83,"Top > Whig Hall",12,182,"71.53 MB","4.02 Kbps"
84,"Top > Friend Center > Friend Center Event APs",12,29,"3.13 GB","371.32 Kbps"
85,"Top > Stanhope Hall",11,151,"90.58 MB","5.37 Kbps"
86,"Top > 282 Alexander",11,113,"59.19 MB","9.02 Kbps"
87,"Top > Von Neumann Hall",11,18,"411.30 MB","36.56 Kbps"
88,"Top > 91 Prospect Ave.",10,21,"60.71 MB","3.60 Kbps"
89,"Top > 228 Alexander St.",10,23,"6.16 MB","0.30 Kbps"
90,"Top > 350 Alexander",9,62,"3.53 MB","0.94 Kbps"
91,"Top > 201 Nassau St.",9,143,"42.91 MB","3.05 Kbps"
92,"Top > Roberts Stadium",9,62,"73.35 MB","5.22 Kbps"
93,"Top > 58 Prospect",9,52,"1 GB","38.11 Kbps"
94,"Top > Haaga House",8,77,"24.32 MB","3.71 Kbps"
95,"Top > 5 Ivy Lane",8,14,"396.84 MB","26.46 Kbps"
96,"Top > Bendheim Center for Finance",8,103,"6.62 MB","0.42 Kbps"
97,"Top > PU Press",8,66,"15.76 MB","0.36 Kbps"
98,"Top > 294 Alexander Street",7,49,"20.49 MB","1.46 Kbps"
99,"Top > GBM-Trailer",6,35,"67.27 MB","10.25 Kbps"
100,"Top > Chilled Water-CoGen-ElmSubStation > Chilled Water Plant",6,21,"4.98 MB","0.30 Kbps"
101,"Top > Mudd Library",6,43,"19.69 MB","0.44 Kbps"
102,"Top > Forrestal Campus > Gas Dynamics",6,6,"4.95 MB","0.19 Kbps"
103,"Top > Chilled Water-CoGen-ElmSubStation > Co-Gen Plant",5,9,"2.27 GB","142.56 Kbps"
104,"Top > 4 Mercer",5,22,"7.25 MB","1.93 Kbps"
105,"Top > Palmer House",5,19,"61.11 MB","3.62 Kbps"
106,"Top > 34-Chambers",5,5,"0 MB","0 Kbps"
107,"Top > Dodge Hall",4,4,"0 MB","0 Kbps"
108,"Top > Aaron Burr",4,4,"0 MB","0 Kbps"
109,"Top > West Windsor Maintenance Yard",4,5,"0.02 MB","0.01 Kbps"
110,"Top > Fitzrandolph Observatory",3,9,"2.60 MB","2.78 Kbps"
111,"Top > Sayre Hall",3,3,"16.80 MB","1.79 Kbps"
112,"Top > 262 Alexander St.",2,2,"0 MB","0 Kbps"
113,"Top > Scheide Caldwell House",2,2,"0 MB","0 Kbps"
114,"Top > 16 Stockton St.",2,11,"0.04 MB","0.05 Kbps"
115,"Top > Murray-Dodge",2,2,"0 MB","0 Kbps"
116,"Top > LCA",2,2,"0.76 MB","0.20 Kbps"
117,"Top > McCormick Hall",2,2,"0 MB","0 Kbps"
118,"Top > Cordish Family Pavilion",1,3,"0.03 MB","0.01 Kbps"
119,"Top > Clark Field",1,1,"0.01 MB","0.01 Kbps"
120,"Top > Center for Jewish Life",1,1,"0 MB","0 Kbps"
121,"Top > Forrestal Campus > Recap",1,1,"0.09 MB","0.02 Kbps"
122,"Top > 1952 Field House",1,2,"0.02 MB","0 Kbps"
123,"Top > HPCRC - 151 Forrestal Rd.",0,0,"0 MB","0 Kbps"
124,"Top > Charlton St Substation",0,1,"0 MB","0 Kbps"
125,"Top > 171 Broadmead St.",0,0,"0 MB","0 Kbps"
126,"Top > Forrestal Campus > PUAM-SF",0,0,"0 MB","0 Kbps"
127,Top,0,0,"0 MB","0 Kbps"
128,"Top > Forrestal Campus > Printing Services",0,0,"0 MB","0 Kbps"
129,"Top > Chilled Water-CoGen-ElmSubStation > Elm Drive Sub Station",0,1,"0.01 MB","0.01 Kbps"
130,"Top > 26 College Road West",0,0,"0 MB","0 Kbps"
131,"Top > Green Hall",0,0,"0 MB","0 Kbps"
